"","L2","L2_name","L3","L3_name","nscode","name_product"
"216","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3021*","预拌混凝土"
"217","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3021*","预拌砂浆"
"218","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3021*","建筑保温节能水泥制品"
"219","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3021*","混凝土空心砌块"
"220","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3021*","砼多孔砖"
"221","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3021*","砼空心砖"
"222","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3021*","轻集料砼小型空心砌块"
"223","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3022*","装配式建筑部品部件"
"224","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3024*","粉煤灰制品 "
"225","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3024*","粉煤灰盲孔砖"
"226","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3024*","粉煤灰空心砌块"
"227","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3024*","粉煤灰多孔砖"
"228","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3024*","硅酸钙水泥板"
"229","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3024*","陶粒增强加气砌块"
"230","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3031* ","节能墙体材料"
"231","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3031* ","建筑保温节能砌块"
"232","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3031* ","加气混凝土砌块"
"233","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3031* ","煤矸石烧结制品"
"234","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3031* ","蒸压轻质加气混凝土制品"
"235","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3031* ","泡沫混凝土制品"
"236","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3031* ","高效节能新型墙体材料"
"237","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","	3034*","外墙保温材料"
"238","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","	3034*","泡沫混凝土保温板"
"239","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","	3034*","珍珠岩保温板"
"240","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","	3034*","岩棉保温板"
"241","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","	3034*","发泡陶瓷保温板"
"242","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","	3034*","发泡玻璃保温板"
"243","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","	3034*","保温砂浆"
"244","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","	3034*","真空保温材料"
"245","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3042*","真空节能玻璃"
"246","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3042*","高性能建筑玻璃"
"247","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3042*","低辐射玻璃"
"248","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3042*","光伏一体化建筑用外墙玻璃"
"249","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3051*","建筑节能玻璃"
"250","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3051*","热反射镀膜玻璃"
"251","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3051*","镀膜低辐射玻璃"
"252","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3062*","玻璃钢门窗"
"253","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3062*","复合材料节能房屋"
"254","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3062*","高性能复合材料桥梁"
"255","1.1","节能环保装备制造
(高效节能装备制造)","1.5.1","节能非金属矿物制品制造","3062*","高性能纤维增强水泥基复合材料构件"
"256","1.1","节能环保装备制造
(高效节能装备制造)","1.5.2","其他绿色节能建筑材料制造","2924*","橡塑保温材料"
"257","1.1","节能环保装备制造
(高效节能装备制造)","1.5.2","其他绿色节能建筑材料制造","2927*","节能门窗"
"258","1.1","节能环保装备制造
(高效节能装备制造)","1.5.2","其他绿色节能建筑材料制造","2927*","PVC门窗"
"259","1.1","节能环保装备制造
(高效节能装备制造)","1.5.2","其他绿色节能建筑材料制造","2927*","铝塑复合门窗"
"260","1.1","节能环保装备制造
(高效节能装备制造)","1.5.2","其他绿色节能建筑材料制造","2927*","节能建筑门窗"
"261","1.1","节能环保装备制造
(高效节能装备制造)","1.5.2","其他绿色节能建筑材料制造","3312*","铝木复合门窗"
"262","1.1","节能环保装备制造
(高效节能装备制造)","1.5.2","其他绿色节能建筑材料制造","3312*","断桥隔热门窗"
"263","1.1","节能环保装备制造
(高效节能装备制造)","1.7.1","节能技术研发服务","7320*","高效节能设备技术研究与试验发展"
"264","1.1","节能环保装备制造
(高效节能装备制造)","1.7.1","节能技术研发服务","7320*","高效节能照明技术开发"
"265","1.1","节能环保装备制造
(高效节能装备制造)","1.7.1","节能技术研发服务","7320*","LED技术研发(发光二极管用大尺寸开盒即用蓝宝石、碳化硅等衬底、高纯金属有机化合物、高纯氨气、新型高效荧光粉等)"
"266","1.1","节能环保装备制造
(高效节能装备制造)","1.7.1","节能技术研发服务","7320*","大尺寸高效低成本LED外延生长技术研发"
"267","1.1","节能环保装备制造
(高效节能装备制造)","1.7.1","节能技术研发服务","7320*","芯片制备产业化技术研发"
"268","1.1","节能环保装备制造
(高效节能装备制造)","1.7.1","节能技术研发服务","7320*","高效白光LED新型封装技术研发"
"269","1.1","节能环保装备制造
(高效节能装备制造)","1.7.1","节能技术研发服务","7320*","半导体照明检测设备开发 检测平台建设"
"270","1.1","节能环保装备制造
(高效节能装备制造)","2.1.7","其他污染防治和处理设备制造","3852*","民用室内空气净化器"
"271","1.1","节能环保装备制造
(高效节能装备制造)","3.1.7","其他资源循环利用装备制造","3572*","节水型喷灌机械设备"
"272","1.1","节能环保装备制造
(高效节能装备制造)","3.1.7","其他资源循环利用装备制造","3572*","农业节水型灌溉机械、灌溉系统"
"273","1.1","节能环保装备制造
(高效节能装备制造)","1.3.0","清洁包装原料制造","2832*","生物基清洁包装材料"
"274","1.1","节能环保装备制造
(高效节能装备制造)","3.3.3","生产过程废渣处理及资源化综合利用","7292*","无污染生产包装服务"
"275","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","除尘装备"
"276","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","燃煤烟气脱硫脱硝装备"
"277","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","挥发性有机污染物处理装备"
"278","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","机动车尾气后处理装备"
"279","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","食品业油烟净化装备"
"280","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","粉尘电凝并技术设备"
"281","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","烟气调质技术设备"
"282","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","电除尘高频高压整流设备"
"283","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","光触媒组件"
"284","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","细颗粒物去除技术设备"
"285","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","管束式除尘技术装备"
"286","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","高温长袋脉冲袋式除尘设备"
"287","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","移动极板静电除尘设备"
"288","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","湿式静电除尘器"
"289","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","低低温静电除尘器"
"290","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","电袋复合式除尘器"
"291","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","电袋混合式除尘器（嵌入式电袋复合式除尘器）"
"292","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","电厂及工业燃煤炉窑超净排放技术装备"
"293","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","移动污染源污染物减排技术设备"
"294","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","粉尘重污染场所和行业抑尘技术设备"
"295","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","双碱及强碱脱硫技术装备"
"296","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","氨法脱硫技术装备"
"297","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","燃煤工业锅炉脱硫脱硝脱汞一体化设备"
"298","1.2","先进环保装备制造","2.1.1","水污染防治装","3591*","CO循环还原脱硫脱硝技术和装备"
